FID,STAID,STANAME,ST,HUC,CLASS,FLOW,STAGE,TIME,TIME_UTC,URL,DATUM,COUNT,PERCENTILE,FLOODSTAGE,POINT_X,POINT_Y
9498,12210900,"ANDERSON CREEK AT SMITH ROAD NEAR GOSHEN, WA",wa,17110004,0,1.39,6.9,2019-05-10 07:30:00,2019-05-10 14:30:00,https://waterdata.usgs.gov/wa/nwis/uv?site_no=12210900,NAD83,19,5,0,-122.3390502,48.8326141
9499,12211195,"NOOKSACK R OVERFLOW AT HIGHWAY 544 AT EVERSON, WA",wa,17110001,0,0,3.55,2019-05-10 07:50:00,2019-05-10 14:50:00,https://waterdata.usgs.gov/wa/nwis/uv?site_no=12211195,NAD83,0,0,0,-122.3340474,48.92011729
9500,12211200,"NOOKSACK RIVER AT EVERSON, WA",wa,17110004,0,3350,75.25,2019-05-10 07:00:00,2019-05-10 14:00:00,https://waterdata.usgs.gov/wa/nwis/uv?site_no=12211200,NAD83,1,0,0,-122.3479369,48.91789467
9501,12212050,"FISHTRAP CREEK AT FRONT STREET AT LYNDEN, WA",wa,17110004,0,37.9,3.07,2019-05-10 07:15:00,2019-05-10 14:15:00,https://waterdata.usgs.gov/wa/nwis/uv?site_no=12212050,NAD83,19,32.84,0,-122.4790532,48.9387257
9502,12212430,"UNNAMED TRIB TO BERTRAND CR NR H ST NR LYNDEN, WA",wa,17110004,0,0.51,1.05,2019-05-10 07:30:00,2019-05-10 14:30:00,https://waterdata.usgs.gov/wa/nwis/uv?site_no=12212430,NAD83,11,8.89,0,-122.5012748,48.9981716
9503,12213100,"NOOKSACK RIVER AT FERNDALE, WA",wa,17110004,5,3360,6.45,2019-05-10 07:30:00,2019-05-10 14:30:00,https://waterdata.usgs.gov/wa/nwis/uv?site_no=12213100,NAD83,51,35.42,18,-122.5893389,48.84483249
9504,12213145,"NOOKSACK RIVER AT MARINE DR BR NR BELLINGHAM, WA",wa,17110004,0,0,6.81,2017-10-13 12:00:00,2017-10-13 19:00:00,https://waterdata.usgs.gov/wa/nwis/uv?site_no=12213145,NAD83,0,0,0,-122.589375,48.7913111
9505,12301250,"Tobacco River at Eureka, MT",mt,17010101,0,453,3.59,2019-05-10 08:30:00,2019-05-10 14:30:00,https://waterdata.usgs.gov/mt/nwis/uv?site_no=12301250,NAD83,2,33.33,0,-115.054461,48.8779472
9506,12301933,Kootenai River bl Libby Dam nr Libby MT,mt,17010101,5,8890,19.8,2019-05-10 08:00:00,2019-05-10 14:00:00,https://waterdata.usgs.gov/mt/nwis/uv?site_no=12301933,NAD83,44,68.17,27.5,-115.3187194,48.40066389
9507,12302055,Fisher River near Libby MT,mt,17010102,5,896,4.76,2019-05-10 08:45:00,2019-05-10 14:45:00,https://waterdata.usgs.gov/mt/nwis/uv?site_no=12302055,NAD83,50,30.26,7.5,-115.31465,48.35560278
9508,12304500,Yaak River near Troy MT,mt,17010104,4,1780,5.42,2019-05-10 08:45:00,2019-05-10 14:45:00,https://waterdata.usgs.gov/mt/nwis/uv?site_no=12304500,NAD83,61,16.74,8,-115.9701583,48.5617222
9509,12305000,"KOOTENAI RIVER AT LEONIA, ID",mt,17010104,5,14800,15.01,2019-05-10 07:15:00,2019-05-10 14:15:00,https://waterdata.usgs.gov/mt/nwis/uv?site_no=12305000,NAD83,46,60.35,0,-116.0463889,48.6175
9510,12306500,MOYIE RIVER AT EASTPORT ID,id,17010105,4,1680,5.74,2019-05-10 07:45:00,2019-05-10 14:45:00,https://waterdata.usgs.gov/id/nwis/uv?site_no=12306500,NAD83,88,15.86,9,-116.1797222,48.99916667
9511,12308000,KOOTENAI RIVER BEL MOYIE RIVER NR BONNERS FERRY ID,id,17010104,0,17600,74.77,2019-05-10 06:30:00,2019-05-10 13:30:00,https://waterdata.usgs.gov/id/nwis/uv?site_no=12308000,NAD83,7,12.5,0,-116.1966667,48.70055556
9512,12308500,"KOOTENAI R AT CROSSPORT NR BONNERS FERRY, ID",id,17010104,0,0,64.99,2019-05-10 07:00:00,2019-05-10 14:00:00,https://waterdata.usgs.gov/id/nwis/uv?site_no=12308500,NAD83,0,0,0,-116.2425,48.70166667
9513,12309500,KOOTENAI RIVER AT BONNERS FERRY ID,id,17010104,0,0,49.52,2019-05-10 07:15:00,2019-05-10 14:15:00,https://waterdata.usgs.gov/id/nwis/uv?site_no=12309500,NAD83,0,0,64,-116.3125,48.69805556
9514,12310100,KOOTENAI RIVER @ TRIBAL HATCHERY NR BONNERS FERRY,id,17010104,0,17700,52.5,2019-05-10 07:00:00,2019-05-10 14:00:00,https://waterdata.usgs.gov/id/nwis/uv?site_no=12310100,NAD83,15,40,0,-116.3697222,48.70527778
9515,12314000,KOOTENAI R AT KLOCKMANN RANCH NR BONNERS FERRY ID,id,17010104,0,0,46.94,2019-05-10 07:30:00,2019-05-10 14:30:00,https://waterdata.usgs.gov/id/nwis/uv?site_no=12314000,NAD83,0,0,0,-116.381871,48.79382868
9516,12318500,KOOTENAI RIVER NR COPELAND ID,id,17010104,0,0,44.82,2019-05-10 07:30:00,2019-05-10 14:30:00,https://waterdata.usgs.gov/id/nwis/uv?site_no=12318500,NAD83,21,0,0,-116.4019444,48.905
9517,12321500,BOUNDARY CREEK NR PORTHILL ID,id,17010104,5,652,12.08,2019-05-10 07:00:00,2019-05-10 14:00:00,https://waterdata.usgs.gov/id/nwis/uv?site_no=12321500,NAD83,89,50,0,-116.5691667,48.9972222
9518,12322000,KOOTENAI RIVER AT PORTHILL ID,id,17010104,0,19200,43.59,2019-05-10 07:45:00,2019-05-10 14:45:00,https://waterdata.usgs.gov/id/nwis/uv?site_no=12322000,NAD83,4,20,0,-116.5075,48.99638889
9519,12323240,Blacktail Creek at Butte MT,mt,17010201,0,43.6,1.57,2019-05-10 08:45:00,2019-05-10 14:45:00,https://waterdata.usgs.gov/mt/nwis/uv?site_no=12323240,NAD83,29,92.06,4.3,-112.5357139,45.9946694
9520,12323250,Silver Bow Cr bl Blacktail Cr at Butte MT,mt,17010201,7,49.7,1.9,2019-05-10 08:45:00,2019-05-10 14:45:00,https://waterdata.usgs.gov/mt/nwis/uv?site_no=12323250,NAD83,34,90.81,0,-112.5628972,45.99692778
9521,12323600,Silver Bow Creek at Opportunity MT,mt,17010201,0,142,2.81,2019-05-10 08:45:00,2019-05-10 14:45:00,https://waterdata.usgs.gov/mt/nwis/uv?site_no=12323600,NAD83,29,90.1,0,-112.8052833,46.1077583
9522,12323670,"Mill Creek nr Anaconda, MT",mt,17010201,0,68.1,2.83,2019-05-10 08:00:00,2019-05-10 14:00:00,https://waterdata.usgs.gov/mt/nwis/uv?site_no=12323670,NAD83,13,56.08,0,-112.9171889,46.0829722
9523,12323700,"Mill Creek at Opportunity, MT",mt,17010201,0,51.9,2.46,2019-05-10 08:30:00,2019-05-10 14:30:00,https://waterdata.usgs.gov/mt/nwis/uv?site_no=12323700,NAD83,15,82.03,0,-112.819775,46.11437778
9524,12323710,"Willow Creek nr Anaconda, MT",mt,17010201,0,25.9,2.19,2019-05-10 08:00:00,2019-05-10 14:00:00,https://waterdata.usgs.gov/mt/nwis/uv?site_no=12323710,NAD83,13,58.92,0,-112.8935306,46.0645111
9525,12323720,"Willow Creek at Opportunity, MT",mt,17010201,0,32.6,4.36,2019-05-10 08:30:00,2019-05-10 14:30:00,https://waterdata.usgs.gov/mt/nwis/uv?site_no=12323720,NAD83,15,84.3,0,-112.810611,46.10716389
9526,12323750,Silver Bow Creek at Warm Springs MT,mt,17010201,6,282,2.71,2019-05-10 08:15:00,2019-05-10 14:15:00,https://waterdata.usgs.gov/mt/nwis/uv?site_no=12323750,NAD83,33,87.23,0,-112.780561,46.1794972
9527,12323760,Warm Springs Creek near Anaconda MT,mt,17010201,0,130,2.44,2019-05-10 08:30:00,2019-05-10 14:30:00,https://waterdata.usgs.gov/mt/nwis/uv?site_no=12323760,NAD83,20,77.39,4.4,-112.9031528,46.13366667
9528,12323770,Warm Springs Creek at Warm Springs MT,mt,17010201,6,99.1,3.46,2019-05-10 08:45:00,2019-05-10 14:45:00,https://waterdata.usgs.gov/mt/nwis/uv?site_no=12323770,NAD83,34,82.41,0,-112.7850778,46.180375
9529,12323800,Clark Fork near Galen MT,mt,17010201,0,366,2.82,2019-05-10 08:30:00,2019-05-10 14:30:00,https://waterdata.usgs.gov/mt/nwis/uv?site_no=12323800,NAD83,29,94.72,0,-112.76735,46.20824167
9530,12323840,Lost Creek near Anaconda MT,mt,17010201,0,15,3.04,2019-05-10 08:00:00,2019-05-10 14:00:00,https://waterdata.usgs.gov/mt/nwis/uv?site_no=12323840,NAD83,13,92.86,0,-112.8937972,46.161325
9531,12323850,"Lost Creek near Galen, MT",mt,17010201,0,65.9,2.08,2019-05-10 08:30:00,2019-05-10 14:30:00,https://waterdata.usgs.gov/mt/nwis/uv?site_no=12323850,NAD83,15,93.75,0,-112.7741667,46.2185722
9532,12324200,Clark Fork at Deer Lodge MT,mt,17010201,7,545,3.31,2019-05-10 08:30:00,2019-05-10 14:30:00,https://waterdata.usgs.gov/mt/nwis/uv?site_no=12324200,NAD83,39,92.55,6,-112.7425389,46.39765
9533,12324400,Clark Fork ab Little Blackfoot R nr Garrison MT,mt,17010201,0,639,4.24,2019-05-10 08:45:00,2019-05-10 14:45:00,https://waterdata.usgs.gov/mt/nwis/uv?site_no=12324400,NAD83,9,90,0,-112.789686,46.5109111
9534,12324590,Little Blackfoot River near Garrison MT,mt,17010201,6,598,2.35,2019-05-10 08:30:00,2019-05-10 14:30:00,https://waterdata.usgs.gov/mt/nwis/uv?site_no=12324590,NAD83,45,83.36,0,-112.7931722,46.5194833
9535,12324680,Clark Fork at Goldcreek MT,mt,17010201,7,1270,5.58,2019-05-10 08:00:00,2019-05-10 14:00:00,https://waterdata.usgs.gov/mt/nwis/uv?site_no=12324680,NAD83,40,91.43,0,-112.9287139,46.58998889
9536,12325000,"Georgetown Lake near Philipsburg, MT",mt,17010202,0,0,6428.74,2019-05-10 08:15:00,2019-05-10 14:15:00,https://waterdata.usgs.gov/mt/nwis/uv?site_no=12325000,NAD83,0,0,0,-113.2786707,46.21520277
9537,12325500,Flint Creek near Southern Cross MT,mt,17010202,6,42.3,1.05,2019-05-10 08:45:00,2019-05-10 14:45:00,https://waterdata.usgs.gov/mt/nwis/uv?site_no=12325500,NAD83,75,80.86,0,-113.2998722,46.23266667
9538,12329500,Flint Creek at Maxville MT,mt,17010202,6,190,2.94,2019-05-10 08:45:00,2019-05-10 14:45:00,https://waterdata.usgs.gov/mt/nwis/uv?site_no=12329500,NAD83,76,83.55,0,-113.2402778,46.4637583
9539,12330000,Boulder Creek at Maxville MT,mt,17010202,5,85.8,2.05,2019-05-10 08:30:00,2019-05-10 14:30:00,https://waterdata.usgs.gov/mt/nwis/uv?site_no=12330000,NAD83,78,64.79,0,-113.2357694,46.47165278
9540,12331500,Flint Creek near Drummond MT,mt,17010202,0,397,3.48,2019-05-10 08:30:00,2019-05-10 14:30:00,https://waterdata.usgs.gov/mt/nwis/uv?site_no=12331500,NAD83,24,96,0,-113.1506917,46.62872778
9541,12331800,Clark Fork near Drummond MT,mt,17010201,0,1800,4.89,2019-05-10 08:15:00,2019-05-10 14:15:00,https://waterdata.usgs.gov/mt/nwis/uv?site_no=12331800,NAD83,25,95.05,8,-113.3307806,46.71191389
9542,12332000,Middle Fork Rock Cr nr Philipsburg MT,mt,17010202,6,416,2.8,2019-05-10 08:15:00,2019-05-10 14:15:00,https://waterdata.usgs.gov/mt/nwis/uv?site_no=12332000,NAD83,80,84.97,0,-113.5015694,46.1845694
9543,12334510,Rock Creek near Clinton MT,mt,17010201,6,1820,6.72,2019-05-10 08:45:00,2019-05-10 14:45:00,https://waterdata.usgs.gov/mt/nwis/uv?site_no=12334510,NAD83,45,82.76,9,-113.683061,46.7223361
9544,12334550,Clark Fork at Turah Bridge nr Bonner MT,mt,17010201,8,4160,5.19,2019-05-10 08:30:00,2019-05-10 14:30:00,https://waterdata.usgs.gov/mt/nwis/uv?site_no=12334550,NAD83,32,96.97,0,-113.8140306,46.8259111
9545,12335100,Blackfoot R ab Nevada Cr nr Helmville MT,mt,17010203,0,749,5.17,2019-05-10 08:45:00,2019-05-10 14:45:00,https://waterdata.usgs.gov/mt/nwis/uv?site_no=12335100,NAD83,18,53.22,0,-113.014986,46.9187944
9546,12335500,"Nevada Cr ab reservoir, nr Helmville, MT",mt,17010203,5,99.1,2.56,2019-05-10 08:45:00,2019-05-10 14:45:00,https://waterdata.usgs.gov/mt/nwis/uv?site_no=12335500,NAD83,79,69.62,0,-112.767786,46.77777778
9547,12338300,NF Blackfoot R ab Dry Gulch nr Ovando MT,mt,17010203,0,887,3.97,2019-05-10 08:00:00,2019-05-10 14:00:00,https://waterdata.usgs.gov/mt/nwis/uv?site_no=12338300,NAD83,20,45.72,0,-113.092186,46.9794944
9548,12340000,Blackfoot River near Bonner MT,mt,17010203,5,4150,5.24,2019-05-10 08:45:00,2019-05-10 14:45:00,https://waterdata.usgs.gov/mt/nwis/uv?site_no=12340000,NAD83,84,57.14,10,-113.7563194,46.8994111
9549,12340500,Clark Fork above Missoula MT,mt,17010204,6,8270,6.05,2019-05-10 08:00:00,2019-05-10 14:00:00,https://waterdata.usgs.gov/mt/nwis/uv?site_no=12340500,NAD83,89,78.58,7.5,-113.9319417,46.87723889
9550,12342500,West Fork Bitterroot River nr Conner MT,mt,17010205,6,1050,3.27,2019-05-10 08:15:00,2019-05-10 14:15:00,https://waterdata.usgs.gov/mt/nwis/uv?site_no=12342500,NAD83,77,82.28,0,-114.2822944,45.72482778
9551,12344000,Bitterroot River near Darby MT,mt,17010205,5,2780,4.34,2019-05-10 08:15:00,2019-05-10 14:15:00,https://waterdata.usgs.gov/mt/nwis/uv?site_no=12344000,NAD83,81,68.83,7.5,-114.1412333,45.97205
9552,12350250,Bitterroot River at Bell Crossing nr Victor MT,mt,17010205,0,5500,7.54,2019-05-10 08:45:00,2019-05-10 14:45:00,https://waterdata.usgs.gov/mt/nwis/uv?site_no=12350250,NAD83,18,77.58,11,-114.1237667,46.4432
9553,12352500,Bitterroot River near Missoula MT,mt,17010205,5,6480,7.01,2019-05-10 08:45:00,2019-05-10 14:45:00,https://waterdata.usgs.gov/mt/nwis/uv?site_no=12352500,NAD83,33,70.76,11,-114.054861,46.83173889
9554,12353000,Clark Fork below Missoula MT,mt,17010204,5,14700,6.07,2019-05-10 08:00:00,2019-05-10 14:00:00,https://waterdata.usgs.gov/mt/nwis/uv?site_no=12353000,NAD83,88,72.69,11,-114.1277472,46.8686333
9555,12354000,"St. Regis River near St. Regis, MT",mt,17010204,5,1310,4.33,2019-05-10 08:45:00,2019-05-10 14:45:00,https://waterdata.usgs.gov/mt/nwis/uv?site_no=12354000,NAD83,40,26.9,8,-115.122625,47.2967111
9556,12354500,Clark Fork at St. Regis MT,mt,17010204,5,19600,11.44,2019-05-10 08:45:00,2019-05-10 14:45:00,https://waterdata.usgs.gov/mt/nwis/uv?site_no=12354500,NAD83,88,70.64,19,-115.0868694,47.30163889
9557,12355342,"Hallowat Creek abv Kletomus Creek, near Olney, MT",mt,17010206,0,4.6,2.48,2019-03-28 11:45:00,2019-03-28 17:45:00,https://waterdata.usgs.gov/mt/nwis/uv?site_no=12355342,NAD83,0,0,0,-114.3819278,48.61005278
9558,12355347,"Big Creek below Lookout Creek, near Apgar, MT",mt,17010206,0,114,3.08,2019-05-10 08:30:00,2019-04-19 23:30:00,https://waterdata.usgs.gov/mt/nwis/uv?site_no=12355347,NAD83,0,0,0,-114.2247194,48.5976861
9559,12355500,N F Flathead River nr Columbia Falls MT,mt,17010206,4,4850,4.71,2019-05-10 08:45:00,2019-05-10 14:45:00,https://waterdata.usgs.gov/mt/nwis/uv?site_no=12355500,NAD83,78,14.87,13,-114.1267639,48.4957972
9560,12357800,"Snyder Creek nr mouth, nr West Glacier, MT",mt,17010207,0,0,3.91,2019-05-10 08:40:00,2019-05-10 14:40:00,https://waterdata.usgs.gov/mt/nwis/uv?site_no=12357800,NAD83,0,0,8,-113.8763889,48.61641667
9561,12358500,M F Flathead River near West Glacier MT,mt,17010207,5,5510,4.28,2019-05-10 08:45:00,2019-05-10 14:45:00,https://waterdata.usgs.gov/mt/nwis/uv?site_no=12358500,NAD83,78,29.87,10,-114.0102083,48.49551667
9562,12359800,S F Flathead R ab Twin C nr Hungry Horse MT,mt,17010209,5,4860,8.46,2019-05-10 08:45:00,2019-05-10 14:45:00,https://waterdata.usgs.gov/mt/nwis/uv?site_no=12359800,NAD83,43,45.08,0,-113.5606833,47.9790972
9563,12362000,Hungry Horse Reservoir nr Hungry Horse MT,mt,17010209,0,0,3532.47,2019-05-10 08:45:00,2019-05-10 14:45:00,https://waterdata.usgs.gov/mt/nwis/uv?site_no=12362000,NAD83,0,0,0,-114.0142831,48.341075
9564,12362500,S F Flathead River nr Columbia Falls MT,mt,17010209,5,5430,7.77,2019-05-10 08:45:00,2019-05-10 14:45:00,https://waterdata.usgs.gov/mt/nwis/uv?site_no=12362500,NAD83,96,52.33,0,-114.0378583,48.35657778
9565,12363000,Flathead River at Columbia Falls MT,mt,17010208,5,15100,7.47,2019-05-10 08:45:00,2019-05-10 14:45:00,https://waterdata.usgs.gov/mt/nwis/uv?site_no=12363000,NAD83,65,33.81,13,-114.18495,48.3618111
9566,12365700,"Stillwater River at Lawrence Park, at Kalispell",mt,17010210,0,579,4.29,2019-05-10 08:45:00,2019-05-10 14:45:00,https://waterdata.usgs.gov/mt/nwis/uv?site_no=12365700,NAD83,11,19.81,7.5,-114.313736,48.21725
9567,12366080,"Whitefish River nr mouth at Kalispell, MT",mt,17010210,0,294,3.33,2019-05-10 08:45:00,2019-05-10 14:45:00,https://waterdata.usgs.gov/mt/nwis/uv?site_no=12366080,NAD83,11,8.33,8.3,-114.292661,48.22592778
9568,12366500,Flathead River at Foys Bend nr Kalispell MT,mt,17010208,0,0,92.44,2019-05-10 08:45:00,2019-05-10 14:45:00,https://waterdata.usgs.gov/mt/nwis/uv?site_no=12366500,NAD83,0,0,0,-114.248925,48.1543111
9569,12370000,"Swan River near Bigfork, MT",mt,17010211,4,1660,3.59,2019-05-10 08:00:00,2019-05-10 14:00:00,https://waterdata.usgs.gov/mt/nwis/uv?site_no=12370000,NAD83,96,17.96,6.5,-113.9788194,48.02423056
9570,12371550,Flathead Lake at Polson MT,mt,17010208,0,0,2887.92,2019-05-10 08:30:00,2019-05-10 14:30:00,https://waterdata.usgs.gov/mt/nwis/uv?site_no=12371550,NAD83,0,0,0,-114.1612972,47.6969083
9571,12372000,Flathead River near Polson MT,mt,17010212,5,14600,8.16,2019-05-10 08:50:00,2019-05-10 14:50:00,https://waterdata.usgs.gov/mt/nwis/uv?site_no=12372000,NAD83,79,43.61,18,-114.2467278,47.6802861
9572,12374250,Mill Cr ab Bassoo Cr nr Niarada MT,mt,17010212,6,63.5,2.18,2019-05-10 08:15:00,2019-05-10 14:15:00,https://waterdata.usgs.gov/mt/nwis/uv?site_no=12374250,NAD83,35,84.78,0,-114.6978333,47.82982778
9573,12375900,South Crow Creek near Ronan MT,mt,17010212,5,29.2,2.29,2019-05-10 08:15:00,2019-05-10 14:15:00,https://waterdata.usgs.gov/mt/nwis/uv?site_no=12375900,NAD83,35,54.17,0,-114.0266444,47.4914361
9574,12377150,Mission Creek ab reservoir nr St. Ignatius MT,mt,17010212,5,61.3,2.31,2019-05-10 08:15:00,2019-05-10 14:15:00,https://waterdata.usgs.gov/mt/nwis/uv?site_no=12377150,NAD83,34,65.05,0,-113.9793806,47.3228222
9575,12381400,South Fork Jocko River near Arlee MT,mt,17010212,6,220,2.57,2019-05-10 08:15:00,2019-05-10 14:15:00,https://waterdata.usgs.gov/mt/nwis/uv?site_no=12381400,NAD83,35,81.54,0,-113.850736,47.19555
9576,12388700,Flathead River at Perma MT,mt,17010212,5,14900,11.17,2019-05-10 08:30:00,2019-05-10 14:30:00,https://waterdata.usgs.gov/mt/nwis/uv?site_no=12388700,NAD83,34,49.53,0,-114.585,47.36679167
9577,12389000,Clark Fork near Plains MT,mt,17010213,5,35200,8.89,2019-05-10 08:45:00,2019-05-10 14:45:00,https://waterdata.usgs.gov/mt/nwis/uv?site_no=12389000,NAD83,107,52.98,16,-114.8565333,47.4292
9578,12389500,Thompson River near Thompson Falls MT,mt,17010213,5,1050,4.23,2019-05-10 08:45:00,2019-05-10 14:45:00,https://waterdata.usgs.gov/mt/nwis/uv?site_no=12389500,NAD83,61,51.59,7,-115.229536,47.5918583
9579,12390700,Prospect Creek at Thompson Falls MT,mt,17010213,5,645,3.42,2019-05-10 08:15:00,2019-05-10 14:15:00,https://waterdata.usgs.gov/mt/nwis/uv?site_no=12390700,NAD83,61,49.21,7.5,-115.3551,47.5860611
9580,12391950,CLARK FORK RIVER BELOW CABINET GORGE DAM ID,id,17010213,0,38900,15.32,2019-05-10 07:45:00,2019-05-10 14:45:00,https://waterdata.usgs.gov/id/nwis/uv?site_no=12391950,NAD83,22,55.08,0,-116.0727778,48.08805556
9581,12392155,LIGHTNING CREEK AT CLARK FORK ID,id,17010213,0,1580,12.39,2019-05-10 07:45:00,2019-05-10 14:45:00,https://waterdata.usgs.gov/id/nwis/uv?site_no=12392155,NAD83,28,67.09,0,-116.1816667,48.15166667
9582,12392300,PACK RIVER NR COLBURN ID,id,17010214,0,976,21.07,2019-05-10 07:30:00,2019-05-10 14:30:00,https://waterdata.usgs.gov/id/nwis/uv?site_no=12392300,NAD83,27,40.94,0,-116.5019444,48.42
9583,12393000,PRIEST LAKE AT OUTLET NR COOLIN ID,id,17010215,0,0,1.9,2019-05-10 07:30:00,2019-05-10 14:30:00,https://waterdata.usgs.gov/id/nwis/uv?site_no=12393000,NAD83,0,0,0,-116.8869444,48.5075
9584,12393501,"PRIEST R OUTFLOW NR COOLIN, ID",id,17010215,0,2240,17.86,2019-05-10 07:15:00,2019-05-10 14:15:00,https://waterdata.usgs.gov/id/nwis/uv?site_no=12393501,NAD83,0,0,0,-116.9085833,48.4880333
9585,12395000,PRIEST RIVER NR PRIEST RIVER ID,id,17010215,4,2970,3.85,2019-05-10 07:15:00,2019-05-10 14:15:00,https://waterdata.usgs.gov/id/nwis/uv?site_no=12395000,NAD83,68,13.13,0,-116.9141667,48.2197222
9586,12395500,PEND OREILLE RIVER AT NEWPORT WA,id,17010216,5,39500,38.39,2019-05-10 07:45:00,2019-05-10 14:15:00,https://waterdata.usgs.gov/id/nwis/uv?site_no=12395500,NAD83,87,41.48,0,-117.0341667,48.1822222
9587,12395950,"PEND OREILLE RIVER AT CUSICK, WA",wa,17010216,0,0,2035.82,2019-05-10 07:15:00,2019-05-10 14:15:00,https://waterdata.usgs.gov/wa/nwis/uv?site_no=12395950,NAD83,0,0,0,-117.2929986,48.3360166
9588,12396455,"PEND OREILLE RIVER AT IONE, WA",wa,17010216,0,0,2032.91,2019-05-10 07:30:00,2019-05-10 14:30:00,https://waterdata.usgs.gov/wa/nwis/uv?site_no=12396455,NAD83,0,0,0,-117.4132996,48.7410262
9589,12396500,"PEND OREILLE RIVER BELOW BOX CANYON NEAR IONE, WA",wa,17010216,5,42300,93.51,2019-05-10 07:00:00,2019-05-10 14:00:00,https://waterdata.usgs.gov/wa/nwis/uv?site_no=12396500,NAD83,65,46.74,0,-117.4163559,48.78102736
9590,12399500,COLUMBIA RIVER AT INTERNATIONAL BOUNDARY,wa,17020001,5,98900,98.48,2019-05-10 07:00:00,2019-05-10 14:00:00,https://waterdata.usgs.gov/wa/nwis/uv?site_no=12399500,NAD83,80,28.45,0,-117.6294206,49.00074966
9591,12401500,"KETTLE RIVER NEAR FERRY, WA",wa,17020002,5,5350,14.13,2019-05-10 07:15:00,2019-05-10 14:15:00,https://waterdata.usgs.gov/wa/nwis/uv?site_no=12401500,NAD83,89,45.53,18.5,-118.7664259,48.98128428
9592,12404500,"KETTLE RIVER NEAR LAURIER, WA",wa,17020002,5,9730,9.13,2019-05-10 07:15:00,2019-05-10 14:15:00,https://waterdata.usgs.gov/wa/nwis/uv?site_no=12404500,NAD83,88,42.2,0,-118.2163989,48.9843487
9593,12404900,"KETTLE RIVER NEAR BARSTOW, WA",wa,17020002,0,9620,31.92,2019-05-10 07:30:00,2019-05-10 14:30:00,https://waterdata.usgs.gov/wa/nwis/uv?site_no=12404900,NAD83,2,33.33,0,-118.125273,48.7846261
9594,12409000,"COLVILLE RIVER AT KETTLE FALLS, WA",wa,17020003,4,372,6.51,2019-05-10 07:15:00,2019-05-10 14:15:00,https://waterdata.usgs.gov/wa/nwis/uv?site_no=12409000,NAD83,94,21.3,0,-118.0624887,48.5943461
9595,12411000,NF COEUR D ALENE R AB SHOSHONE CK NR PRICHARD ID,id,17010301,5,1350,3.18,2019-05-10 07:15:00,2019-05-10 14:15:00,https://waterdata.usgs.gov/id/nwis/uv?site_no=12411000,NAD83,67,28.45,0,-115.9791667,47.7061111
9596,12413000,NF COEUR D ALENE RIVER AT ENAVILLE ID,id,17010301,5,3060,61.27,2019-05-10 07:45:00,2019-05-10 14:45:00,https://waterdata.usgs.gov/id/nwis/uv?site_no=12413000,NAD83,80,27.37,72,-116.2528,47.5722
9597,12413040,SF COEUR D ALENE R ABV DEADMAN GULCH NR MULLAN ID,id,17010302,0,101,0, ,2000-05-01 06:59:00,https://waterdata.usgs.gov/id/nwis/uv?site_no=12413040,NAD83,1,0,0,-115.766547,47.4732641
9598,12413125,"CANYON CREEK AB MOUTH AT WALLACE, ID",id,17010302,0,112,21.37,2019-05-10 07:45:00,2019-05-10 14:45:00,https://waterdata.usgs.gov/id/nwis/uv?site_no=12413125,NAD83,17,45.37,0,-115.9147222,47.4725
9599,12413130,"NINEMILE CREEK AB MOUTH AT WALLACE, ID",id,17010302,0,27.9,13.02,2019-05-10 07:30:00,2019-05-10 14:30:00,https://waterdata.usgs.gov/id/nwis/uv?site_no=12413130,NAD83,15,24.87,0,-115.9227,47.4749
9600,12413131,SF COEUR D ALENE R ABV PLACER CR AT WALLACE ID,id,17010302,0,424,14.23,2019-05-10 07:45:00,2019-05-10 14:45:00,https://waterdata.usgs.gov/id/nwis/uv?site_no=12413131,NAD83,8,33.68,0,-115.9284444,47.47518056
9601,12413210,SF COEUR D ALENE AT ELIZABETH PARK NR KELLOGG ID,id,17010302,5,724,26.58,2019-05-10 07:45:00,2019-05-10 14:45:00,https://waterdata.usgs.gov/id/nwis/uv?site_no=12413210,NAD83,30,42.24,0,-116.0925,47.53138889
9602,12413355,SF COEUR D ALENE RIVER ABV PINE CR NR PINEHURST ID,id,17010302,0,794,89.86,2019-05-10 07:00:00,2019-05-10 14:00:00,https://waterdata.usgs.gov/id/nwis/uv?site_no=12413355,NAD83,9,31.47,0,-116.2197222,47.5483333
9603,12413370,EF PINE CREEK ABV NABOB CR NEAR PINEHURST ID,id,17010302,0,100,3.02,2019-05-10 07:15:00,2019-05-10 14:15:00,https://waterdata.usgs.gov/id/nwis/uv?site_no=12413370,NAD83,18,50.58,0,-116.2216667,47.47666667
9604,12413445,PINE CREEK BELOW AMY GULCH NEAR PINEHURST ID,id,17010302,0,9.23,0, ,2015-10-06 07:45:00,https://waterdata.usgs.gov/id/nwis/uv?site_no=12413445,NAD83,18,5.26,0,-116.2418,47.5081222
9605,12413470,SF COEUR D ALENE RIVER NR PINEHURST ID,id,17010302,5,1160,9.32,2019-05-10 07:00:00,2019-05-10 14:00:00,https://waterdata.usgs.gov/id/nwis/uv?site_no=12413470,NAD83,30,49.48,0,-116.2363889,47.5519444
9606,12413500,COEUR D ALENE RIVER NR CATALDO ID,id,17010303,4,4270,36.44,2019-05-10 07:30:00,2019-05-10 14:30:00,https://waterdata.usgs.gov/id/nwis/uv?site_no=12413500,NAD83,85,24.19,43,-116.3231,47.5547
